"C_ID"|"C_ID"|"C_ACTUALARRIVAL"|"C_ACTUALDEPARTURE"
"73f316ac79c18950000001288d33606b00f9"|"73f316ac79c18950000001288d33605c00f8"|09.04.10 08:10:19,000000000|09.04.10 06:10:00,000000000
"73f316ac79c18950000001288d2c8f5d004f"|"73f316ac79c18950000001288d2c8f4d004e"|03.04.10 03:08:47,000000000|03.04.10 00:14:20,000000000
"73f316ac79c18950000001288d32a0280093"|"73f316ac79c18950000001288d32a0190092"|08.04.10 03:46:53,000000000|08.04.10 03:45:31,000000000
"73f316ac79c18950000001288d32a0380094"|"73f316ac79c18950000001288d32a0280093"|08.04.10 04:02:47,000000000|08.04.10 03:56:53,000000000
"73f316ac79c18950000001288d32a0480095"|"73f316ac79c18950000001288d32a0380094"|08.04.10 04:34:32,000000000|08.04.10 04:12:47,000000000
"73f316ac79c18950000001288d32a0670096"|"73f316ac79c18950000001288d32a0480095"|08.04.10 04:44:32,000000000|08.04.10 04:44:32,000000000
"73f316ac79c18950000001288d32a0770097"|"73f316ac79c18950000001288d32a0670096"|08.04.10 04:57:05,000000000|08.04.10 04:54:32,000000000
"73f316ac79c18950000001288d32a0860098"|"73f316ac79c18950000001288d32a0770097"|08.04.10 05:07:05,000000000|08.04.10 05:07:05,000000000
"73f316ac79c18950000001288d32a0960099"|"73f316ac79c18950000001288d32a0860098"|08.04.10 05:21:34,000000000|08.04.10 05:17:05,000000000
"73f316ac79c18950000001288d32a0a5009a"|"73f316ac79c18950000001288d32a0960099"|08.04.10 05:38:21,000000000|08.04.10 05:31:34,000000000
"73f316ac79c18950000001288d32a0b5009b"|"73f316ac79c18950000001288d32a0a5009a"|08.04.10 05:48:21,000000000|08.04.10 05:48:21,000000000
"73f316ac79c18950000001288d32a0d4009c"|"73f316ac79c18950000001288d32a0b5009b"|08.04.10 06:23:43,000000000|08.04.10 05:58:21,000000000
"73f316ac79c18950000001288d32a0f4009d"|"73f316ac79c18950000001288d32a0d4009c"|08.04.10 07:07:30,000000000|08.04.10 06:33:43,000000000
"73f316ac79c18950000001288d32a103009e"|"73f316ac79c18950000001288d32a0f4009d"|08.04.10 07:17:30,000000000|08.04.10 07:17:30,000000000
"73f316ac79c18950000001288d32a113009f"|"73f316ac79c18950000001288d32a103009e"|08.04.10 07:34:46,000000000|08.04.10 07:27:30,000000000
"73f316ac79c18950000001288d32a12200a0"|"73f316ac79c18950000001288d32a113009f"|08.04.10 08:37:24,000000000|08.04.10 07:54:46,000000000
"73f316ac79c18950000001288d32a13200a1"|"73f316ac79c18950000001288d32a12200a0"|08.04.10 08:47:24,000000000|08.04.10 08:47:24,000000000
"73f316ac79c18950000001288d32a14200a2"|"73f316ac79c18950000001288d32a13200a1"|08.04.10 08:57:24,000000000|08.04.10 08:57:24,000000000
"73f316ac79c18950000001288d32a15100a3"|"73f316ac79c18950000001288d32a14200a2"|08.04.10 09:29:24,000000000|08.04.10 09:07:24,000000000
"73f316ac79c18950000001288d32a16100a4"|"73f316ac79c18950000001288d32a15100a3"|08.04.10 10:03:41,000000000|08.04.10 09:49:24,000000000
"73f316ac79c18950000001288d32a17100a5"|"73f316ac79c18950000001288d32a16100a4"|08.04.10 10:13:41,000000000|08.04.10 10:13:41,000000000
"73f316ac79c18950000001288d32a18000a6"|"73f316ac79c18950000001288d32a17100a5"|08.04.10 10:48:40,000000000|08.04.10 10:23:41,000000000
"73f316ac79c18950000001288d32a19000a7"|"73f316ac79c18950000001288d32a18000a6"|08.04.10 11:20:52,000000000|08.04.10 10:58:40,000000000
"73f316ac79c18950000001288d32bc7a00a9"|"73f316ac79c18950000001288d32bc6b00a8"|08.04.10 01:57:25,000000000|08.04.10 00:00:00,000000000
"73f316ac79c18950000001288d32bc9a00aa"|"73f316ac79c18950000001288d32bc7a00a9"|08.04.10 03:21:05,000000000|08.04.10 02:07:25,000000000
"73f316ac79c18950000001288d32bca900ab"|"73f316ac79c18950000001288d32bc9a00aa"|08.04.10 05:38:44,000000000|08.04.10 03:41:05,000000000
"73f316ac79c18950000001288d323b06005e"|"73f316ac79c18950000001288d323af6005d"|08.04.10 04:20:43,000000000|08.04.10 03:29:22,000000000
"73f316ac79c18950000001288d33607b00fa"|"73f316ac79c18950000001288d33606b00f9"|09.04.10 10:08:00,000000000|09.04.10 08:40:19,000000000
"73f316ac79c18950000001288d33608a00fb"|"73f316ac79c18950000001288d33607b00fa"|09.04.10 12:35:39,000000000|09.04.10 10:38:00,000000000
"73f316ac79c18950000001288d33b87e0023"|"73f316ac79c18950000001288d33b86e0022"|10.04.10 07:48:06,000000000|10.04.10 07:22:11,000000000
"73f316ac79c18950000001288d33c3b90025"|"73f316ac79c18950000001288d33c3a90024"|10.04.10 00:14:48,000000000|10.04.10 00:00:00,000000000
"73f316ac79c18950000001288d33c3c90026"|"73f316ac79c18950000001288d33c3b90025"|10.04.10 00:36:21,000000000|10.04.10 00:24:48,000000000
"73f316ac79c18950000001288d33c3d80027"|"73f316ac79c18950000001288d33c3c90026"|10.04.10 00:47:04,000000000|10.04.10 00:46:21,000000000
"73f316ac79c18950000001288d33c3e80028"|"73f316ac79c18950000001288d33c3d80027"|10.04.10 01:26:07,000000000|10.04.10 01:07:04,000000000
"73f316ac79c18950000001288d33c3f80029"|"73f316ac79c18950000001288d33c3e80028"|10.04.10 01:48:08,000000000|10.04.10 01:36:07,000000000
"73f316ac79c18950000001288d33c407002a"|"73f316ac79c18950000001288d33c3f80029"|10.04.10 02:37:23,000000000|10.04.10 01:58:08,000000000
"73f316ac79c18950000001288d33c417002b"|"73f316ac79c18950000001288d33c407002a"|10.04.10 05:03:07,000000000|10.04.10 03:07:23,000000000
"73f316ac79c18950000001288d33c426002c"|"73f316ac79c18950000001288d33c417002b"|10.04.10 05:13:07,000000000|10.04.10 05:13:07,000000000
"73f316ac79c18950000001288d33c436002d"|"73f316ac79c18950000001288d33c426002c"|10.04.10 05:27:00,000000000|10.04.10 05:23:07,000000000
"73f316ac79c18950000001288d33c436002e"|"73f316ac79c18950000001288d33c436002d"|10.04.10 06:05:36,000000000|10.04.10 05:37:00,000000000
"73f316ac79c18950000001288d33c446002f"|"73f316ac79c18950000001288d33c436002e"|10.04.10 08:31:07,000000000|10.04.10 07:55:36,000000000
"73f316ac79c18950000001288d33db870031"|"73f316ac79c18950000001288d33db770030"|10.04.10 01:57:39,000000000|10.04.10 00:00:00,000000000
"73f316ac79c18950000001288d33db960032"|"73f316ac79c18950000001288d33db870031"|10.04.10 04:09:43,000000000|10.04.10 02:17:39,000000000
"73f316ac79c18950000001288d33dba60033"|"73f316ac79c18950000001288d33db960032"|10.04.10 04:19:43,000000000|10.04.10 04:19:43,000000000
"73f316ac79c18950000001288d33dbb60034"|"73f316ac79c18950000001288d33dba60033"|10.04.10 05:20:23,000000000|10.04.10 04:29:43,000000000
"73f316ac79c18950000001288d33e8580036"|"73f316ac79c18950000001288d33e8480035"|10.04.10 07:10:25,000000000|10.04.10 05:20:23,000000000
"73f316ac79c18950000001288d33e8680037"|"73f316ac79c18950000001288d33e8580036"|10.04.10 09:35:22,000000000|10.04.10 08:00:25,000000000
"73f316ac79c18950000001288d33e8770038"|"73f316ac79c18950000001288d33e8680037"|10.04.10 10:18:56,000000000|10.04.10 09:45:22,000000000
"73f316ac79c18950000001288d33f42f003a"|"73f316ac79c18950000001288d33f4200039"|10.04.10 01:03:57,000000000|10.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2957f00080"|"73f316ac79c18950000001288d2957e0007f"|31.03.10 10:19:33,000000000|31.03.10 08:13:04,000000000
"73f316ac79c18950000001288d2958000081"|"73f316ac79c18950000001288d2957f00080"|31.03.10 11:39:25,000000000|31.03.10 10:29:33,000000000
"73f316ac79c18950000001288d29580f0082"|"73f316ac79c18950000001288d2958000081"|31.03.10 14:04:41,000000000|31.03.10 12:29:25,000000000
"73f316ac79c18950000001288d29581f0083"|"73f316ac79c18950000001288d29580f0082"|31.03.10 14:56:18,000000000|31.03.10 14:14:41,000000000
"73f316ac79c18950000001288d29582e0084"|"73f316ac79c18950000001288d29581f0083"|31.03.10 15:49:52,000000000|31.03.10 15:16:18,000000000
"73f316ac79c18950000001288d2963e60086"|"73f316ac79c18950000001288d2963d70085"|31.03.10 02:23:21,000000000|31.03.10 00:00:00,000000000
"73f316ac79c18950000001288d2963f60087"|"73f316ac79c18950000001288d2963e60086"|31.03.10 06:33:52,000000000|31.03.10 04:03:21,000000000
"73f316ac79c18950000001288d2964060088"|"73f316ac79c18950000001288d2963f60087"|31.03.10 07:12:26,000000000|31.03.10 06:43:52,000000000
"73f316ac79c18950000001288d29700c008a"|"73f316ac79c18950000001288d296ffc0089"|31.03.10 08:16:23,000000000|31.03.10 07:12:26,000000000
"73f316ac79c18950000001288d29701b008b"|"73f316ac79c18950000001288d29700c008a"|31.03.10 09:56:23,000000000|31.03.10 08:26:23,000000000
"73f316ac79c18950000001288d29702b008c"|"73f316ac79c18950000001288d29701b008b"|31.03.10 12:32:46,000000000|31.03.10 10:06:23,000000000
"73f316ac79c18950000001288d297a3d008e"|"73f316ac79c18950000001288d297a2e008d"|01.04.10 01:01:24,000000000|01.04.10 00:00:00,000000000
"73f316ac79c18950000001288d297a4d008f"|"73f316ac79c18950000001288d297a3d008e"|01.04.10 03:19:22,000000000|01.04.10 01:11:24,000000000
"73f316ac79c18950000001288d297a5c0090"|"73f316ac79c18950000001288d297a4d008f"|01.04.10 04:20:43,000000000|01.04.10 03:29:22,000000000
"73f316ac79c18950000001288d297a6c0091"|"73f316ac79c18950000001288d297a5c0090"|01.04.10 07:33:58,000000000|01.04.10 05:40:43,000000000
"73f316ac79c18950000001288d2986140093"|"73f316ac79c18950000001288d2986050092"|01.04.10 02:06:51,000000000|01.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2986240094"|"73f316ac79c18950000001288d2986140093"|01.04.10 06:21:17,000000000|01.04.10 03:06:51,000000000
"73f316ac79c18950000001288d2986340095"|"73f316ac79c18950000001288d2986240094"|01.04.10 08:10:16,000000000|01.04.10 06:41:17,000000000
"73f316ac79c18950000001288d29919e0097"|"73f316ac79c18950000001288d29918e0096"|01.04.10 11:19:01,000000000|01.04.10 08:10:16,000000000
"73f316ac79c18950000001288d2991ad0098"|"73f316ac79c18950000001288d29919e0097"|01.04.10 14:20:01,000000000|01.04.10 11:29:01,000000000
"73f316ac79c18950000001288d33f43f003b"|"73f316ac79c18950000001288d33f42f003a"|10.04.10 03:39:43,000000000|10.04.10 01:13:57,000000000
"73f316ac79c18950000001288d33f44f003c"|"73f316ac79c18950000001288d33f43f003b"|10.04.10 07:23:04,000000000|10.04.10 04:59:43,000000000
"73f316ac79c18950000001288d2b9b3900e8"|"73f316ac79c18950000001288d2b9b2900e7"|01.04.10 01:46:11,000000000|01.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2b9b4800e9"|"73f316ac79c18950000001288d2b9b3900e8"|01.04.10 03:42:22,000000000|01.04.10 01:56:11,000000000
"73f316ac79c18950000001288d2ba58900eb"|"73f316ac79c18950000001288d2ba56a00ea"|02.04.10 06:00:00,000000000|02.04.10 04:56:16,000000000
"73f316ac79c18950000001288d2ba59900ec"|"73f316ac79c18950000001288d2ba58900eb"|02.04.10 08:38:00,000000000|02.04.10 06:10:00,000000000
"73f316ac79c18950000001288d2ba5b800ed"|"73f316ac79c18950000001288d2ba59900ec"|02.04.10 11:51:15,000000000|02.04.10 09:58:00,000000000
"73f316ac79c18950000001288d2bb44f00ef"|"73f316ac79c18950000001288d2bb42f00ee"|02.04.10 06:00:00,000000000|02.04.10 04:03:51,000000000
"73f316ac79c18950000001288d2bb46e00f0"|"73f316ac79c18950000001288d2bb44f00ef"|02.04.10 07:30:54,000000000|02.04.10 07:20:00,000000000
"73f316ac79c18950000001288d2bb47e00f1"|"73f316ac79c18950000001288d2bb46e00f0"|02.04.10 10:16:16,000000000|02.04.10 08:00:54,000000000
"73f316ac79c18950000001288d2bb48d00f2"|"73f316ac79c18950000001288d2bb47e00f1"|02.04.10 12:24:09,000000000|02.04.10 10:36:16,000000000
"73f316ac79c18950000001288d2bb49d00f3"|"73f316ac79c18950000001288d2bb48d00f2"|02.04.10 12:57:31,000000000|02.04.10 12:34:09,000000000
"73f316ac79c18950000001288d2bc38100f5"|"73f316ac79c18950000001288d2bc37200f4"|02.04.10 06:00:00,000000000|02.04.10 03:54:43,000000000
"73f316ac79c18950000001288d2bc39100f6"|"73f316ac79c18950000001288d2bc38100f5"|02.04.10 06:43:51,000000000|02.04.10 06:10:00,000000000
"73f316ac79c18950000001288d2bc3a100f7"|"73f316ac79c18950000001288d2bc39100f6"|02.04.10 08:40:02,000000000|02.04.10 06:53:51,000000000
"73f316ac79c18950000001288d2bcc5b00f9"|"73f316ac79c18950000001288d2bcc4b00f8"|02.04.10 06:00:00,000000000|02.04.10 05:03:12,000000000
"73f316ac79c18950000001288d2bcc6b00fa"|"73f316ac79c18950000001288d2bcc5b00f9"|02.04.10 06:33:28,000000000|02.04.10 06:10:00,000000000
"73f316ac79c18950000001288d2bcc7a00fb"|"73f316ac79c18950000001288d2bcc6b00fa"|02.04.10 07:06:26,000000000|02.04.10 06:43:28,000000000
"73f316ac79c18950000001288d2bcc8a00fc"|"73f316ac79c18950000001288d2bcc7a00fb"|02.04.10 08:05:16,000000000|02.04.10 07:26:26,000000000
"73f316ac79c18950000001288d2bcc9900fd"|"73f316ac79c18950000001288d2bcc8a00fc"|02.04.10 09:12:28,000000000|02.04.10 08:35:16,000000000
"73f316ac79c18950000001288d2bda650000"|"73f316ac79c18950000001288d2bda4500fe"|02.04.10 06:00:00,000000000|02.04.10 05:54:44,000000000
"73f316ac79c18950000001288d25e5fb0018"|"73f316ac79c18950000001288d25e5eb0017"|30.03.10 00:32:49,000000000|30.03.10 00:14:20,000000000
"73f316ac79c18950000001288d25e60a0019"|"73f316ac79c18950000001288d25e5fb0018"|30.03.10 03:27:58,000000000|30.03.10 00:42:49,000000000
"73f316ac79c18950000001288d25e61a001a"|"73f316ac79c18950000001288d25e60a0019"|30.03.10 05:03:47,000000000|30.03.10 03:37:58,000000000
"73f316ac79c18950000001288d25e62a001b"|"73f316ac79c18950000001288d25e61a001a"|30.03.10 06:14:33,000000000|30.03.10 05:13:47,000000000
"73f316ac79c18950000001288d25e639001c"|"73f316ac79c18950000001288d25e62a001b"|30.03.10 07:25:21,000000000|30.03.10 06:24:33,000000000
"73f316ac79c18950000001288d25e649001d"|"73f316ac79c18950000001288d25e639001c"|30.03.10 08:18:42,000000000|30.03.10 08:15:21,000000000
"73f316ac79c18950000001288d25e658001e"|"73f316ac79c18950000001288d25e649001d"|30.03.10 08:50:44,000000000|30.03.10 08:38:42,000000000
"73f316ac79c18950000001288d25e668001f"|"73f316ac79c18950000001288d25e658001e"|30.03.10 09:26:39,000000000|30.03.10 09:00:44,000000000
"73f316ac79c18950000001288d25ffeb0021"|"73f316ac79c18950000001288d25ffdc0020"|30.03.10 10:10:22,000000000|30.03.10 09:26:39,000000000
"73f316ac79c18950000001288d25fffb0022"|"73f316ac79c18950000001288d25ffeb0021"|30.03.10 11:00:31,000000000|30.03.10 10:20:22,000000000
"73f316ac79c18950000001288d26000b0023"|"73f316ac79c18950000001288d25fffb0022"|30.03.10 11:11:00,000000000|30.03.10 11:10:31,000000000
"73f316ac79c18950000001288d26001a0024"|"73f316ac79c18950000001288d26000b0023"|30.03.10 11:21:00,000000000|30.03.10 11:21:00,000000000
"73f316ac79c18950000001288d26002a0025"|"73f316ac79c18950000001288d26001a0024"|30.03.10 11:57:08,000000000|30.03.10 11:31:00,000000000
"73f316ac79c18950000001288d2600390026"|"73f316ac79c18950000001288d26002a0025"|30.03.10 12:12:46,000000000|30.03.10 12:07:08,000000000
"73f316ac79c18950000001288d2600490027"|"73f316ac79c18950000001288d2600390026"|30.03.10 12:41:42,000000000|30.03.10 12:22:46,000000000
"73f316ac79c18950000001288d2600590028"|"73f316ac79c18950000001288d2600490027"|30.03.10 12:59:08,000000000|30.03.10 12:51:42,000000000
"73f316ac79c18950000001288d2600680029"|"73f316ac79c18950000001288d2600590028"|30.03.10 13:55:17,000000000|30.03.10 13:49:08,000000000
"73f316ac79c18950000001288d260078002a"|"73f316ac79c18950000001288d2600680029"|30.03.10 15:48:32,000000000|30.03.10 15:35:17,000000000
"73f316ac79c18950000001288d260088002b"|"73f316ac79c18950000001288d260078002a"|30.03.10 17:06:19,000000000|30.03.10 16:08:32,000000000
"73f316ac79c18950000001288d260097002c"|"73f316ac79c18950000001288d260088002b"|30.03.10 18:05:34,000000000|30.03.10 17:26:19,000000000
"73f316ac79c18950000001288d2600a7002d"|"73f316ac79c18950000001288d260097002c"|30.03.10 19:24:53,000000000|30.03.10 18:15:34,000000000
"73f316ac79c18950000001288d2600b6002e"|"73f316ac79c18950000001288d2600a7002d"|30.03.10 19:35:36,000000000|30.03.10 19:34:53,000000000
"73f316ac79c18950000001288d2600c6002f"|"73f316ac79c18950000001288d2600b6002e"|30.03.10 20:17:09,000000000|30.03.10 20:05:36,000000000
"73f316ac79c18950000001288d2600d60030"|"73f316ac79c18950000001288d2600c6002f"|30.03.10 20:51:57,000000000|30.03.10 20:37:09,000000000
"73f316ac79c18950000001288d2991bd0099"|"73f316ac79c18950000001288d2991ad0098"|01.04.10 14:53:23,000000000|01.04.10 14:30:01,000000000
"73f316ac79c18950000001288d2d776b00b8"|"73f316ac79c18950000001288d2d775b00b7"|05.04.10 05:45:25,000000000|05.04.10 04:17:44,000000000
"73f316ac79c18950000001288d2d777b00b9"|"73f316ac79c18950000001288d2d776b00b8"|05.04.10 07:53:04,000000000|05.04.10 05:55:25,000000000
"73f316ac79c18950000001288d2d88d000bb"|"73f316ac79c18950000001288d2d88b100ba"|05.04.10 09:25:08,000000000|05.04.10 07:53:04,000000000
"73f316ac79c18950000001288d2d88e000bc"|"73f316ac79c18950000001288d2d88d000bb"|05.04.10 11:39:26,000000000|05.04.10 09:35:08,000000000
"73f316ac79c18950000001288d2d88ef00bd"|"73f316ac79c18950000001288d2d88e000bc"|05.04.10 12:43:00,000000000|05.04.10 12:09:26,000000000
"73f316ac79c18950000001288d2d91e800bf"|"73f316ac79c18950000001288d2d91c900be"|05.04.10 02:23:21,000000000|05.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2d91f800c0"|"73f316ac79c18950000001288d2d91e800bf"|05.04.10 06:06:42,000000000|05.04.10 03:43:21,000000000
"73f316ac79c18950000001288d2d9dcf00c2"|"73f316ac79c18950000001288d2d9dc000c1"|06.04.10 01:53:15,000000000|06.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2d9ddf00c3"|"73f316ac79c18950000001288d2d9dcf00c2"|06.04.10 04:14:36,000000000|06.04.10 03:23:15,000000000
"73f316ac79c18950000001288d2d9dee00c4"|"73f316ac79c18950000001288d2d9ddf00c3"|06.04.10 05:32:51,000000000|06.04.10 04:24:36,000000000
"73f316ac79c18950000001288d2dae3a00c6"|"73f316ac79c18950000001288d2dae2b00c5"|06.04.10 01:19:46,000000000|06.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2dae4a00c7"|"73f316ac79c18950000001288d2dae3a00c6"|06.04.10 01:29:46,000000000|06.04.10 01:29:46,000000000
"73f316ac79c18950000001288d2dae5a00c8"|"73f316ac79c18950000001288d2dae4a00c7"|06.04.10 03:47:30,000000000|06.04.10 01:39:46,000000000
"73f316ac79c18950000001288d2dae6900c9"|"73f316ac79c18950000001288d2dae5a00c8"|06.04.10 04:00:44,000000000|06.04.10 03:57:30,000000000
"73f316ac79c18950000001288d2dae7900ca"|"73f316ac79c18950000001288d2dae6900c9"|06.04.10 06:57:35,000000000|06.04.10 04:50:44,000000000
"73f316ac79c18950000001288d2db9a400cc"|"73f316ac79c18950000001288d2db99500cb"|06.04.10 01:46:11,000000000|06.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2db9b400cd"|"73f316ac79c18950000001288d2db9a400cc"|06.04.10 04:02:22,000000000|06.04.10 02:16:11,000000000
"73f316ac79c18950000001288d2dc3a700cf"|"73f316ac79c18950000001288d2dc39700ce"|06.04.10 01:00:21,000000000|06.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2dc3b600d0"|"73f316ac79c18950000001288d2dc3a700cf"|06.04.10 01:21:57,000000000|06.04.10 01:10:21,000000000
"73f316ac79c18950000001288d2bda740001"|"73f316ac79c18950000001288d2bda650000"|02.04.10 06:40:56,000000000|02.04.10 06:20:00,000000000
"73f316ac79c18950000001288d2bda840002"|"73f316ac79c18950000001288d2bda740001"|02.04.10 09:16:55,000000000|02.04.10 09:10:56,000000000
"73f316ac79c18950000001288d2c8f7c0050"|"73f316ac79c18950000001288d2c8f5d004f"|03.04.10 03:18:47,000000000|03.04.10 03:18:47,000000000
"73f316ac79c18950000001288d2c8f8c0051"|"73f316ac79c18950000001288d2c8f7c0050"|03.04.10 04:54:12,000000000|03.04.10 03:28:47,000000000
"73f316ac79c18950000001288d2c8f9b0052"|"73f316ac79c18950000001288d2c8f8c0051"|03.04.10 05:04:12,000000000|03.04.10 05:04:12,000000000
"73f316ac79c18950000001288d2c8fab0053"|"73f316ac79c18950000001288d2c8f9b0052"|03.04.10 06:21:53,000000000|03.04.10 05:14:12,000000000
"73f316ac79c18950000001288d2c8fbb0054"|"73f316ac79c18950000001288d2c8fab0053"|03.04.10 07:12:11,000000000|03.04.10 06:31:53,000000000
"73f316ac79c18950000001288d2c8fca0055"|"73f316ac79c18950000001288d2c8fbb0054"|03.04.10 07:48:06,000000000|03.04.10 07:22:11,000000000
"73f316ac79c18950000001288d2c9cca0057"|"73f316ac79c18950000001288d2c9cbb0056"|03.04.10 00:14:48,000000000|03.04.10 00:00:00,000000000
"73f316ac79c18950000001288d2c9cda0058"|"73f316ac79c18950000001288d2c9cca0057"|03.04.10 00:36:21,000000000|03.04.10 00:24:48,000000000
"73f316ac79c18950000001288d2c9cea0059"|"73f316ac79c18950000001288d2c9cda0058"|03.04.10 00:47:04,000000000|03.04.10 00:46:21,000000000
"73f316ac79c18950000001288d2c9cf9005a"|"73f316ac79c18950000001288d2c9cea0059"|03.04.10 01:26:07,000000000|03.04.10 01:07:04,000000000
"73f316ac79c18950000001288d2c9d09005b"|"73f316ac79c18950000001288d2c9cf9005a"|03.04.10 01:48:08,000000000|03.04.10 01:36:07,000000000
"73f316ac79c18950000001288d2c9d18005c"|"73f316ac79c18950000001288d2c9d09005b"|03.04.10 02:37:23,000000000|03.04.10 01:58:08,000000000
"73f316ac79c18950000001288d2c9d28005d"|"73f316ac79c18950000001288d2c9d18005c"|03.04.10 05:03:07,000000000|03.04.10 03:07:23,000000000
"73f316ac79c18950000001288d2c9d38005e"|"73f316ac79c18950000001288d2c9d28005d"|03.04.10 05:13:07,000000000|03.04.10 05:13:07,000000000
"73f316ac79c18950000001288d2c9d57005f"|"73f316ac79c18950000001288d2c9d38005e"|03.04.10 05:27:00,000000000|03.04.10 05:23:07,000000000
